id,sub_topic_id,title,body,author,url,follow_count,datetime,vote_count,comment_count
72,0,Invision app and NDA projects,"Does anyone have any information on using the invision app to prototype and demo wireframes that are covered by an NDA?Obviously, I can create a private, password-protected demo, but that doesn't necessarily resolve the NDA/ potentially proprietary information that may or may not be present on the screens, including the screens themselves.Is it possible to force the user to check a NDA agreement before, and only before, he can access the project inside Invision app?",Staff2,https://support.invisionapp.com/hc/en-us/community/posts/360000258923-Invision-app-and-NDA-projects,3,2018-01-29T09:15:22Z,1,2
73,0,"Is it possible to re-use a series of overlays, controlling the final redirect?","Is it possible with Invision to re-use a generic series of overlays, for example, a modal with steps, in the same prototype but somehow control where the final hotspot takes the user?Use case:Flow 1: User enters a modal workflow and will end up on a Page A at the end.Flow 2: User is in another part of the prototype, whereby the have to go through that same modal workflow, they need to end up on Page B afterwards.Ideally I'd avoid having to upload two sets of screens to achieve the above but it doesn't seem to be possible.From reading documentation it doesn't seem like this is something that is possible but I am hoping I'm just missing something.",Steve Vaughan,https://support.invisionapp.com/hc/en-us/community/posts/360000108843-Is-it-possible-to-re-use-a-series-of-overlays-controlling-the-final-redirect-,3,2018-01-26T13:58:10Z,0,3
74,0,Retina desktop design,"Just switched to apple (yay), on PC you can design to 1920w and upload the jpegs to invision with no problem.Have tried all sizes, including exporting the x2.png file solution but can't seem to find how to upload keeping to the correct resolution/size. All screens are still half size in my browser (chrome).Any templates or guides?",Think Studio,https://support.invisionapp.com/hc/en-us/community/posts/360000108423-Retina-desktop-design,2,2018-01-26T11:46:48Z,0,2
75,0,How do I add an image to a board?,I'm a newbie and I copied the Findli Brand Board. I want to switch out it's images with mine in the Findli Logo section.  It looks like images can't be added and the blue border thing isn't working from this post: https://support.invisionapp.com/hc/en-us/community/posts/360000063306-How-do-I-update-an-image-on-a-Board-Adding images should be more intuitive. What am I missing?The blue border switch out should have better documentation. ,Catherine,https://support.invisionapp.com/hc/en-us/community/posts/360000102223-How-do-I-add-an-image-to-a-board-,2,2018-01-26T05:32:00Z,0,3
76,0,How do I update an image on a Board?,At the moment the only way I can see to do this is to delete the existing image and then reupload a new one. But won't this lose any associated comments on the original image?,Matt Bailey,https://support.invisionapp.com/hc/en-us/community/posts/360000063306-How-do-I-update-an-image-on-a-Board-,4,2018-01-25T10:43:04Z,1,7
77,0,Craft Sync is crashing Sketch on sync,"To recreate:Verify status.invisionapp.com shows everything functionalSelect artboardclick Craft toolbar  ""Sync"" icon in the Craft toolbarVerify the correct project is selectedVerify that ""Only selected artboards"" is selectedVerify that ""include hotspots when syncing"" is selectedClick button ""Sync to InVision"" Sketch will crash and both the Apple system crash reporter as well as the Sketch crash reporter will take a minute or two to pop up.edit to add: Sync window says it's processing symbols and then it reports that it is syncing artboards and 100ms after it says that it's syncing artboards everything crashes.This happens whether one artboard is selected or many are selected.I was able to sync screens earlier today, so I don't know what happened. I'm going to posit that the Studio rollout is killing the Invision servers. Just a guess. :-) Thanks in advance for any help, ideas, etc. ",Jon Armstrong,https://support.invisionapp.com/hc/en-us/community/posts/360000044026-Craft-Sync-is-crashing-Sketch-on-sync,11,2018-01-24T18:00:03Z,1,19
78,0,Freehand is making us want to jump ship:,"Hello,I work with an agency and we all use Invision for internal review, presenting to clients, prototypes and capturing feedback from clients.We are in complete awe at the decision to remove liveshare as it was a core component to our process and interacting with our clients.I was hoping when I heard you were ending liveshare that there would at least be a similar experience for sharing designs one at a time in an interactive controlled environment.I can't imagine a scenario in which I would want to bring clients into an open canvas and let them see everything in such a cluttered way.It takes forever to load everything when you have many art boards to look at, actually the other day it never loaded them for me and I have fiber.Perhaps I am missing something and would love to be shown how you propose to present work to clients with freehand as we are looking at leaving invision over this.Thanks in advance for any clarification,Kevin ",Kevin Cash,https://support.invisionapp.com/hc/en-us/community/posts/360000028143-Freehand-is-making-us-want-to-jump-ship-,3,2018-01-22T17:46:47Z,1,4
79,0,CRAFT Prototype tool crashes Sketch and OSX,Sketch 48.2 (47327)Craft Manager 1.0.45MacOS 10.13.2 (17C205)When:  Using prototype tool to link to a pageResult: Spinning beach ball. Crashes Sketch and causes computer to restart.Ref:https://sketchtalk.io/discussion/2971/craft-linking-tool-crashes,Ken Bowman,https://support.invisionapp.com/hc/en-us/community/posts/360000026783-CRAFT-Prototype-tool-crashes-Sketch-and-OSX,9,2018-01-22T05:13:01Z,1,10
80,0,Rendering issue in preview mode,Hi.Issue details:Rendering problem with chrome browser in preview mode. upload screens with Craft sync with photoshop in windows 10. I'll check invision in Mozilla Firefox and i dont have same problem.notice: my previous projects that manually added via upload platform working fine in all browsers.,Arin,https://support.invisionapp.com/hc/en-us/community/posts/360000018986-Rendering-issue-in-preview-mode,2,2018-01-21T05:48:21Z,0,3
81,0,Testing iPad prototype offline,"I need to run my iPad prototype offline (Airplane mode).When I generate a shared link and do the ""save to homescreen"" option, I can not open the prototype in Airplane mode. I receive an error message that says prototype cannot be opened without internet connection.When I use the InVision iOS app, I can run the prototype offline. However, the app does not allow disabling of hotspot hinting. Additionally, the ""Prototype Options"" button appears any time a user taps outside of hotspot, which is very distracting.Are there any other options so that I can run my iPad prototype offline?",alittle116,https://support.invisionapp.com/hc/en-us/community/posts/360000012406-Testing-iPad-prototype-offline,3,2018-01-18T16:01:54Z,0,4
82,0,Problem with duplicate,"Hi all! My problem is this: I have to duplicate project, so i can invite 3rd party to inspect my prototype. I don't want to give 3rd party option to do anything for the original one..When i duplicate the prototype, inspect won't work anymore. So is there a way to do REAL duplicate that keeps all the necessary functionalities to new one? Sure i can make a new one, but it has 125 screens so there's a loooot work to do :(",Mikko Suominen,https://support.invisionapp.com/hc/en-us/community/posts/360000011306-Problem-with-duplicate,3,2018-01-18T07:01:36Z,1,4
83,0,Sticky Navigation Bar and Dropdowns,"Hello,I am working on a prototype with a Sticky navigation bar at the top of the page, and want the dropdown to be accessible as users scroll down the page.However when users scroll down and try to use the dropdown, the dropdown appears in the top of the page and is invisible, it doesn't move with the header. I created a small prototype to explain my issue. (Try using the ""Sticky Nav Dropdown"" while the page is scrolled down.)Does anyone have a solution to make this work?Thank you.",Annick Huber,https://support.invisionapp.com/hc/en-us/community/posts/360000006883-Sticky-Navigation-Bar-and-Dropdowns,3,2018-01-16T21:42:15Z,0,5
84,0,Right height of my screen,"Hi, I don't know how to determinate the right height of my screen, which must be full height of my window browser. My computer has 1920x1080 resolution. So, what must be dimensions of my upload? Thanks",Anna,https://support.invisionapp.com/hc/en-us/community/posts/360000005366-Right-height-of-my-screen,3,2018-01-15T19:55:58Z,0,4
85,0,Screens have disappeared,"Hi, i've got a problem. I was trying to find a way to download the screens of one of my projects (since I do not have them on my computer at the moment).I tried to download as pdf or zip, but after that all the screens have disappeared and the prototype link is broken.I have a free account and 3 project shared.Please, do someone knows what's going on?Thanks!",Massimiliano M. Cucciniello,https://support.invisionapp.com/hc/en-us/community/posts/360000003843-Screens-have-disappeared,3,2018-01-15T11:10:36Z,0,5
86,0,Blurry Images in Invision when using Google Chrome on Non HiDPI displays,"All of my designs synced with Craft Sync from Sketch look very blurry in Google Chrome 63 (They're OK in Firefox and Safari)Here's a screenshot of design in Sketch:Here's a screenshot of synced design in Invision in Chrome 63 It looks like Invision is loading a 2x version of the image for my non-HiDPI display, and then Chrome is scaling it down (and interpolating it) , which is creating the blurry images.Shouldn't Invision using responsive images to pick the appropriately sized image for my display?  Wouldn't that provide crisper results, and faster load times for non-HiDPI displays?To temporarily get around this issue I'm currently using the Stylebot extension for Chrome to add ""image-rendering: -webkit-optimize-contrast"" to the images. which makes them appear much crisper.Here's a screenshot of synced design in Invision in Chrome 63 with ""image-rendering: -webkit-optimize-contrast""  applied.Is this issue fixed in the next version of InVision?",Iain Henderson,https://support.invisionapp.com/hc/en-us/community/posts/115011892506-Blurry-Images-in-Invision-when-using-Google-Chrome-on-Non-HiDPI-displays,2,2018-01-11T00:48:37Z,0,3
87,0,Is it possible make a sketch file from an invision prototype?,"I created a sketch file.I synched  the sketch file with invision. To do this, necessarily sketch has to be saved before synching (which it does automatically).Problem: The invision prototype is the ""right"" version, whereas the sketch version is an older version (no idea, how this can happen, as the saving process is automatic!?)Question: Is it possible to ""reimport or synch"" the invision prototype to sketch?",Hermann Mönig,https://support.invisionapp.com/hc/en-us/community/posts/115020445463-Is-it-possible-make-a-sketch-file-from-an-invision-prototype-,2,2018-01-10T18:57:12Z,0,0
88,0,Invision tool for opening in comment mode is hiding my button,,jabir,https://support.invisionapp.com/hc/en-us/community/posts/115020438843-Invision-tool-for-opening-in-comment-mode-is-hiding-my-button,2,2018-01-09T10:27:05Z,0,5
89,0,Microsoft Redirect,"My company recently switched to enterprise. Now when I try to login, it redirects me to a microsoft login page and I can not log in. ",Jason Crouch,https://support.invisionapp.com/hc/en-us/community/posts/115020437343-Microsoft-Redirect,2,2018-01-08T17:39:55Z,0,1
90,0,Accepting prototypes,Hi  Im trying to accept a prototype from another user - but its not working and message says ' somethings gone wrong but we are working on it' anyone else experiencing same issue? Im on IOS Paul,paul,https://support.invisionapp.com/hc/en-us/community/posts/115011878566-Accepting-prototypes,2,2018-01-05T13:12:04Z,1,1
91,0,Artboard order,"whenever I sync invision with sketh, the artboards in invision are random ordered and i have to manually change their order every single time. how do you tell invision to keep the same order of the screens as sketch ?",Vinu S,https://support.invisionapp.com/hc/en-us/community/posts/115011878066-Artboard-order,7,2018-01-05T04:06:00Z,1,12
92,0,Invision Android App Not working??,I cant login. Says unknown error occured. anyone else? ,Vinu S,https://support.invisionapp.com/hc/en-us/community/posts/115011875426-Invision-Android-App-Not-working-,2,2018-01-03T18:11:53Z,0,2
93,0,Blank screens after sync,I'm a new user. And both sketch and craft are the newest version. I tried to change the export setting from 2px to 1px as one post mentioned. but it doesn't work at all. This is quite disappointing ,kathy,https://support.invisionapp.com/hc/en-us/community/posts/115011872646-Blank-screens-after-sync,2,2018-01-02T12:44:11Z,0,3
94,0,Problems with Samsung S8 and Invision,"When I use the invision app on a mobile phone - samsung s8, the icons and pictures are blurry. The settings in sketch are set to 2x. When I look at the sae screen in a samsung s7, the resolution is fine and the icons and pictures are not blurry for the same artboard. what is going on? also has anyone noticed problems with syncing. I have 6 artboards but see only 4 when I pull up he invision app even though all active artboards (6) were told to be synced. I am using Craft for all my syncing and uploads.  seems like invision has a lot of bugs???",Vinu S,https://support.invisionapp.com/hc/en-us/community/posts/115020418803-Problems-with-Samsung-S8-and-Invision,2,2017-12-27T04:32:43Z,0,7
95,0,Using Google Font 'Open Sans' with inVision,I am using google's font 'Open Sans' in my design mockups I am creating in Sketch. I am using Craft to transfer my mockups from Sketch to inVision but when I look at the inVision side of things its changing the font to .SN NS Display. This is changing the font as well as the font weight. I am unsure if its possible to work around this? Am I going to have to change my font completely?,Ashley Duggan,https://support.invisionapp.com/hc/en-us/community/posts/115011864306-Using-Google-Font-Open-Sans-with-inVision,2,2017-12-26T16:30:01Z,0,1
96,0,clicking off app menu," i am prototyping an app, when i click on hamburger menu, my slide menu slide in, but when i want go off the menu how do i get rid of iti want hamburger menu to work like bbc sports menu on app, i cant rid of the menu once i clicked on it images of prototype",mohammed Mayat,https://support.invisionapp.com/hc/en-us/community/posts/115011860586-clicking-off-app-menu,3,2017-12-22T15:32:06Z,0,3
97,0,Is there any way I can define multiple interactions for a hotspot,"I am trying to design a tinder-like app where the primary gestures are left and right swipes. Currently, invision doesn't allow me to define multiple interaction gestures for a single hotspot. Additionally, I tried to create two overlapping hotspots, one each for the left and right swipe. It seems overlapping hotspots don't work either. Is there a way to get this done?",Avik,https://support.invisionapp.com/hc/en-us/community/posts/115011860166-Is-there-any-way-I-can-define-multiple-interactions-for-a-hotspot,2,2017-12-22T08:56:43Z,0,1
98,0,Is it possible to delete or remove assets?,I'm cleaning out some old prototypes and would like to organize the Assets folders a bit more as well. Is this possible? ,Becky Rother,https://support.invisionapp.com/hc/en-us/community/posts/115011857746-Is-it-possible-to-delete-or-remove-assets-,5,2017-12-20T21:17:46Z,0,8
99,0,Mobile prototypes: How do I avoid horizontal swiping between screens? ,"You can switch between prototype screens in preview mode by swiping horizontally. Often happens by accident and confuses my test users a lot. I don't want this. How can I deactivate horizontal swiping, so that test users can only interact with the hotspots I've set? ",Rupert,https://support.invisionapp.com/hc/en-us/community/posts/115020411123-Mobile-prototypes-How-do-I-avoid-horizontal-swiping-between-screens-,4,2017-12-20T12:11:58Z,0,4
100,0,Sync icon not showing up in sketch," Hi,I am having trouble installing craft sync. I am following your guide on this page: https://support.invisionapp.com/hc/en-us/articles/210310026 Bu I get stuck at this point:""In Sketch or Photoshop for Mac, click the Sync icon and enter your InVision login credentials, then click Sign in to InVision. ""No sync icon is showing up for me in sketch....Kind regards,Carolina ",Carolina Carlgren,https://support.invisionapp.com/hc/en-us/community/posts/115020403843-Sync-icon-not-showing-up-in-sketch,5,2017-12-17T21:12:40Z,1,3
101,0,FEATURE REQUEST: fixed URL's for LiveShare,"I'm doing a lot of user interviews. I share the prototype with them via LiveShare. The only problem is: I can only share one prototype at the time, and the URL is different every time.Because of this, I can't send an e-mail with the link beforehand.My suggestion: make the URL's for LiveShare fixed, but create a toggle to (de)activate  livesharing.",Bram,https://support.invisionapp.com/hc/en-us/community/posts/115011835226-FEATURE-REQUEST-fixed-URL-s-for-LiveShare,4,2017-12-15T12:44:18Z,0,6
102,0,"Prototype not found, the prototype has either been deleted or you don't have permission to sync it","Hello I'm having trouble syncing in with craft plug in, I'll describe the problem: I uploaded my prototype and everything was working fine, then y try to sync again and it doesn't let me, and message appears  saying "" prototype not found, the prototype has either been deleted or you don't have permission to sync it"". I tried deleting the prototype and starting again a new one and the same problem happened. Can I get some solution to fix this?",pamela,https://support.invisionapp.com/hc/en-us/community/posts/115020385783-Prototype-not-found-the-prototype-has-either-been-deleted-or-you-don-t-have-permission-to-sync-it,2,2017-12-14T00:49:44Z,0,3
103,0,Screens cut from bottom,"Hello :)I have an issue with a prototype on iPhone 7+ where the screens are starting below the status bar however, I didn't enable that in the settings. On iPhone 6 it's working properly. Can you please help solving this issue?Thank youLuke",Getaway,https://support.invisionapp.com/hc/en-us/community/posts/115020380803-Screens-cut-from-bottom,2,2017-12-12T15:31:47Z,0,1
104,0,Linking to a specific location on screen-- problem,"I have put a click to a different location of the screen on one of my pages and I specified the location. In the prototype link that I share, the click does not bring the page to the right location of the screen. Is there a way to fix this??",Hayley Barile,https://support.invisionapp.com/hc/en-us/community/posts/115020379583-Linking-to-a-specific-location-on-screen-problem,2,2017-12-12T02:02:07Z,0,1
105,0,Custom placed overlays,"The overlays are being extremely glitchy. I will set a custom placed overlay on my screen (for a dropdown menu) but when I go to view it in preview mode it will be in the wrong place or won't show up at all. Worst of all, when I share the link to try my prototype they do not work at all!!! Help!",Hayley Barile,https://support.invisionapp.com/hc/en-us/community/posts/115011823786-Custom-placed-overlays,5,2017-12-12T01:58:11Z,2,5
106,0,Multiple Screen over lays on the navigation area get in the way,Ok so I love this platform just sayin it's gorgeous and easy to use THANK YOU!I am doing multiple screen over lays for the menu bar and I am trying to find a way to that moving the mouse lets you go to the next  button with out having to click off the transparent overlay first. MY boss and Clients will not understand to do this so the effect of seeing multiple pages and moving around will not work and I missing something : )thank you pamela,Pamela Vitale,https://support.invisionapp.com/hc/en-us/community/posts/115011823386-Multiple-Screen-over-lays-on-the-navigation-area-get-in-the-way,2,2017-12-11T21:06:46Z,0,1
107,0,Basecamp Embed,"So I was pretty excited when I saw that I could embed a prototype in Basecamp. But, in fact, it never works. Anyone else had trouble with this or, even better, success with this? I've tried pasting the link in several different ways, refreshing the Basecamp page, etc. No joy.",Todd Curtis,https://support.invisionapp.com/hc/en-us/community/posts/115020378143-Basecamp-Embed,2,2017-12-11T08:05:46Z,0,3
108,0,@2x stopped working,"Hello,My file names inclue @2x, but all of my new screens this extention has stopped working and they are extremely large. I am doing exactly what the instructions say- ex ""file-@2x.png"" or ""file@2x.png"" (I've tried both and both are failing now). It worked for every screen I've uploaded before today. PLEASE anyone help I have my final prototype due tomorrow and I am freaking out.",Helen Husted,https://support.invisionapp.com/hc/en-us/community/posts/115020362423--2x-stopped-working,2,2017-12-06T21:39:28Z,0,1
109,0,Prototyping custom sizes screens (for touch screen interface),"Hi,We would like to prototype a touch screen interface and for that we need a 1920x1080 screen size, not an iPhone or iPad screen.It there a way that we can do that or are we stuck with the iPad/iPhone/Android screen size templates only?Thanks in advance!",Francisco Pestana - FPGB,https://support.invisionapp.com/hc/en-us/community/posts/115011790086-Prototyping-custom-sizes-screens-for-touch-screen-interface-,5,2017-12-04T04:02:41Z,1,8
110,0,I deleted the prototype by accident.,"I deleted the prototype by accidente, how do to recover? Is there any way to get top up? Please, help me!!! The project is really important. ",Juliana Cruz,https://support.invisionapp.com/hc/en-us/community/posts/115011788226-I-deleted-the-prototype-by-accident-,3,2017-12-02T21:23:05Z,0,2
111,0,Interaction with Hardware,"Hi,I want my prototype to interact with hardware. I realize this is a bit outside the scope of InVision, but we like the software/tools and want to find a way to make it work with our hardware.I haven't discovered an obvious way of doing this looking through the support and learning tools. I could use a hotspot with the Link to External URL feature and send REST packets to a server that my hardware would monitor. The only problem with this is that, when the user clicks on the hotspot, it opens the URL link in the browser in the foreground (at least, that's what I see in demo mode - I've not tested on an actual device).Questions:1. Is there a way for my prototype to interact with my hardware?2. Is there a way for the hotspot to execute in the background and/or can I have my prototype return to the foreground once the hotspot has been executed?Thank you!Zach",Zach Hogya,https://support.invisionapp.com/hc/en-us/community/posts/115011785566-Interaction-with-Hardware,1,2017-12-01T20:56:46Z,0,0
112,0,Using sass-based color palette in mockups,"Our team would like to use the SASS panel in the inspector for properly communicating with the developers the correct predefined colors that we're using.In the codebase, we have colors defined in a sass/scss file like this:$gray2 : rgb(226,232,237);$gray1 : rgb(235,239,242); or  $primary-default : rgb(0,122,204);$primary-hover : rgb(0,92,153);  the missing piece is to somehow match the color palette in Invision with those variable names - we use that palette exclusively in our designs, and would love for a way to not only define what the approved palette is (as a setting in Invision) but when using the SASS panel in Inspector, to have it output the proper variable names instead of hex. what we get now:.sort-by {  color: #E2E8ED;}what we'd like to get:.sort-by {  color: $gray2;}...or .sort-by {  color: #E2E8ED;  color: $gray2;}  In addition, anywhere there is a color in the appearance section in the inspector, it would also be useful to show those names (if they match the sass values defined) on hover.  i'd hope to see ""#979797  $grey8"" or something along those lines. ",josh sylvester,https://support.invisionapp.com/hc/en-us/community/posts/115020342243-Using-sass-based-color-palette-in-mockups,2,2017-12-01T19:32:51Z,1,1
113,0,Commenting on a prototype,"Usually I send Invision prototypes to our clients and ask them to comment on our prototypes in Invision.Recently I get complaints from clients that they need to login to comment. That is why they give it up and send me an email instead.Is this a new feature in Invision that you have to login to comment? If yes, that was not a good idea, in my opinion!",Barbara Mueller,https://support.invisionapp.com/hc/en-us/community/posts/115020330703-Commenting-on-a-prototype,4,2017-11-30T14:58:04Z,1,10
114,0,Linking multiple overlays and the back/close link.,"Okay, here's my scenario:  I have a dashboard. Click on something and it opens an overlay. Then when you complete the ""step one"" on that overlay, it goes to ""step two"", which is another overlay on the dashboard. This keeps going until all of the steps are complete. When the user gets to the final step, finishes, and taps ""close"".  PROBLEM: Invision will either map it with the user going to the last overlay in that series (the previous step), or it will map it back to the dashboard ONLY if I select that the ""back"" function go to that page specifically. But what if they open this overlay on another page other than the dashboard? Do I have to specifically link the back button every time? Shouldn't it ""close"" to whatever page it was opened on? ",Sandon Hansen,https://support.invisionapp.com/hc/en-us/community/posts/115011765146-Linking-multiple-overlays-and-the-back-close-link-,2,2017-11-28T19:06:52Z,0,2
115,0,Sorting project into folders,"Hi I'm a fairly new full member, I have been using InVision to create projects that have different layouts. Lets say for example I have a Tennis project and I have InVision projects for 16:9 portrait and 16:9 landscape. I also have 4:3 versions of these so in all a total of 4 projects for Tennis.What I can't seem to find any information on, is if I am able to put all of these projects into one single folder for organising rather than have them sit alongside and mixed in with any other projects. I can already see this in use since there are ""My Project"" and ""Archived"" folders in the Projects tab but I can't see a way of adding one of my own.It could be that I'm not fully understanding the best practices but this seems like basic functionality that's missing? Does anyone have any tips or can shed some light on this?Many thanksRich",Richard Stevens,https://support.invisionapp.com/hc/en-us/community/posts/115011763526-Sorting-project-into-folders,7,2017-11-28T11:25:00Z,3,6
116,0,Synced symbols?,"I'm confused as to why when I imported my project front Sketch to Invision, it imported/synced every symbol as its own screen. What is the point of this? ",Sandon Hansen,https://support.invisionapp.com/hc/en-us/community/posts/115011695366-Synced-symbols-,4,2017-11-27T00:26:52Z,0,4
117,0,Customize viewport size and more,"I am new to inVison. I created a prototype in Sketch with a target screen of 4x3 in landscape orientation. When I tried to load and play the workflow the ""fake tablet""background cuts off the bottom of the screen. I am currently using the free account so I am limited to 1 project for now.Just wonderingif a paid account would let me customize the screen ratio for the mockup?Will I have a choice of defining which part of the screen scroll? Right now the top and bottom black bars (Android tablet and Android phone are the ones I am prototyping) in my mockup all scroll with the screen. Also the fake nav bar at the bottom does nothing. Thanks!",Shawn Zhang,https://support.invisionapp.com/hc/en-us/community/posts/115020159063-Customize-viewport-size-and-more,2,2017-11-24T18:14:43Z,0,1
118,0,Sketch layout not showing up in inspector grid.,"I use the craft sketch plugin to import my artboards in a prototype but although all my artboards have layout turned on it does not transfer to invision as a grid. All i get under grid in inspector is ""Add a layout to your Sketch artboards to enable the grid view.""",Sakis Zafeiropoulos,https://support.invisionapp.com/hc/en-us/community/posts/115011494006-Sketch-layout-not-showing-up-in-inspector-grid-,4,2017-11-22T12:40:25Z,0,6
119,0,I cant access the design disrupturos film,"I cant access the film. It is showing an error like player.vimeo.com unexpectedly closed the connection.Kindly do the nessessory action to access the film.Regards,SreerajAssociate Creative Director, CoE Innovation Incubator Inc.www.innovationincubator.com",sreeraj,https://support.invisionapp.com/hc/en-us/community/posts/115011486066-I-cant-access-the-design-disrupturos-film,2,2017-11-22T06:39:28Z,0,1
120,0,Ability to position screens which are overlays,"Is there any way to position a screen when using the ""Screen As Overlay"" feature?Currently, we have to:1) Create the overlay artboard with the same dimensions as the screen it will display on2) Make the background transparent3) Position the symbol/layer exactly where we want it to appear when the hotspot is clicked in invision This has some screens overhead implications, as we would need to do this for all screen dimensions that we are designing for (mobile/tablet/laptop/web).If there is no way to do this currently, are there plans to improve this feature?",inergy,https://support.invisionapp.com/hc/en-us/community/posts/115011481906-Ability-to-position-screens-which-are-overlays,2,2017-11-21T19:43:27Z,2,3
121,0,Comparing two phone prototypes side by side,Our team is looking to test two versions of the same screen by comparing them side by side.Is it possible to have two mobile prototypes operating independently on the same screen? ,Adie Margineanu,https://support.invisionapp.com/hc/en-us/community/posts/115011462586-Comparing-two-phone-prototypes-side-by-side,2,2017-11-20T15:53:19Z,0,3
122,0,Overlay Problem,I am trying to use Screen as Overlay option and it used to work perfectly before and by itself it looks okay but once I try to use the screen as a overlay it become VERY tiny. I dont know what the issue seems to be. The size seems right. Is it a glitch?,Mary Tchakmakian,https://support.invisionapp.com/hc/en-us/community/posts/115019863943-Overlay-Problem,6,2017-11-16T01:49:43Z,0,6
123,0,Interaction between different prototypes,I'm planning to do 3 prototypes to fit into 3 touchable screens simultaneously. Would it be possible to click on a screen in prototype 1 and reflect the change in a screen in prototype 3? ,Sailin,https://support.invisionapp.com/hc/en-us/community/posts/115011259266-Interaction-between-different-prototypes,2,2017-11-14T02:59:35Z,0,3
124,0,Invision App and Latest Photoshop no Sync,"Good morning, has anyone solved the issue with PS not synching with Invision? The last post was just closed with no solution. Im using windows 10 and latest Photoshop.https://support.invisionapp.com/hc/en-us/community/posts/115010691986-Craft-Sync-not-working-in-Photoshop-2018-",Peterson Joseph,https://support.invisionapp.com/hc/en-us/community/posts/115011252206-Invision-App-and-Latest-Photoshop-no-Sync,2,2017-11-13T15:07:25Z,0,6
125,0,Cannot find  Fixed Footer icon in build mode.,"Hi,I'm trying to create a sticky footer. I'm in build mode and can only see the Fixed Header icon is showing. I cannot see the Fixed Footer icon. How do I get the Fixed Footer icon so I can set my footer height? Thanks!",Cipriano Mauricio,https://support.invisionapp.com/hc/en-us/community/posts/115019754543-Cannot-find-Fixed-Footer-icon-in-build-mode-,1,2017-11-10T11:56:47Z,0,1
126,0,Moving data between prototypes,"Hello,Q#1We would like to create a set of prototypes with the ability to move simple values (strings, numbers) between them.For example, a doctor write some instruction (text) son his own computer (prototype #1) and his patient receives his instructions on his app on his smartphone (prototype #2).Q#2Does invisionapp has the ability to create conditional prototyping (if the textbox vaelue = somthing then do something)? Thanks! ",o_netspider,https://support.invisionapp.com/hc/en-us/community/posts/115011177486-Moving-data-between-prototypes,2,2017-11-09T07:48:02Z,0,1
127,0,Comment Sketches don't stay where they were drawn,"Hi guys, we are starting to use InVision across our team and the comment feature with sketching is awesome, but seems to be broken.Whenever we try to draw a sketch, and then save, if I open that comment up again, the sketch is in a totally different place.  That's a pain if I'm trying to circle something or point out a specific point on the page.Does anyone else have this problem? Is there a fix I'm not aware of?",Paul Rowe,https://support.invisionapp.com/hc/en-us/community/posts/115011174666-Comment-Sketches-don-t-stay-where-they-were-drawn,2,2017-11-08T16:17:46Z,1,4
128,0,2x size,- I have a photoshop file sync to Invision :- but Event I choose 1x or 2x with Scraft: when view with Inspect mode on Invision It is still 2x sizeWhich I want to be 1x size to get the right frame to code ?Please help,Nguyen Tuan,https://support.invisionapp.com/hc/en-us/community/posts/115010840146-2x-size,2,2017-11-02T02:51:29Z,0,1
129,0,Anchor scrolling bug with position,"I have a prototype with a long scrollable page. By using the ""anchor scrolling"" option I can scroll through the page in 3 animated steps. (""Smooth scrolling transition"" looks amazing by the way!). So, in total there are 3 buttons with ""scroll further"" which slides the screen upwards when clicking on them.This option works fine if I refresh the page and then start clicking the buttons, but when I reach the long page from another screen, each button scrolls the page way too far and too fast.It seems like the software has problems determining the scroll position. I cannot find a solution unfortunately.Hopefully someone has an answer!",Dennis,https://support.invisionapp.com/hc/en-us/community/posts/115010823706-Anchor-scrolling-bug-with-position,11,2017-10-30T15:16:17Z,0,18
130,0,Scroll and fix,I would like an element to start bottom-center then scroll with the page and get fixed to the top once it hits the top of the page.Any idea to set this up?,savonge,https://support.invisionapp.com/hc/en-us/community/posts/115010780366-Scroll-and-fix,4,2017-10-29T14:30:28Z,1,3
131,0,transition effect is not working,I use window not a mac. And I adjust transition(like push right or push left) but it's not working and just chage the page without transition.Could it be possibly a problem for that ? Thanks!,Cho Hye Ran,https://support.invisionapp.com/hc/en-us/community/posts/115010779166-transition-effect-is-not-working,1,2017-10-29T14:08:41Z,0,2
132,0,Screen cut at the bottom,"Hi, for android screen device I wonder why my screen were cut at the bottom (no status bar, it's handled by invision)",Erick Liemarga,https://support.invisionapp.com/hc/en-us/community/posts/115019307103-Screen-cut-at-the-bottom,4,2017-10-29T11:08:07Z,0,5
133,0,Assets - Share Link Broken,"When clicking the share link on any asset, it just takes me back to the projects overview screen and doesn't give me a sharable link anymore. ",Pat Johnson,https://support.invisionapp.com/hc/en-us/community/posts/115010733366-Assets-Share-Link-Broken,2,2017-10-25T13:42:28Z,0,1
134,0,Jump to random screen,"Is there an option to let the prototype jump to a random screen? E.g.: If you click here, you randomly jump to either screen 2 or 3.If not, do you have an idea to fake this?Thanks in advance!",Josua,https://support.invisionapp.com/hc/en-us/community/posts/115019272183-Jump-to-random-screen,2,2017-10-25T09:45:10Z,0,1
